"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12.5,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12.5,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Seated Cable Row - Bar Grip",,"",0,"normal",50,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Seated Cable Row - Bar Grip",,"",1,"normal",50,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Seated Cable Row - Bar Grip",,"",2,"normal",50,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Cable Fly Crossovers",,"",0,"normal",12.5,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Cable Fly Crossovers",,"",1,"normal",12.5,12,,,
"Giorno 3: Total body","12 Nov 2024, 08:05","12 Nov 2024, 09:17","","Cable Fly Crossovers",,"",2,"normal",12.5,12,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Seated Palms Up Wrist Curl",,"",0,"normal",4,20,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Seated Palms Up Wrist Curl",,"",1,"normal",4,20,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Seated Palms Up Wrist Curl",,"",2,"normal",4,20,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Seated Palms Up Wrist Curl",,"",3,"normal",4,20,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shrug (Dumbbell)",,"",0,"normal",8,12,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shrug (Dumbbell)",,"",1,"normal",8,12,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shrug (Dumbbell)",,"",2,"normal",8,12,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Iso-Lateral High Row (Machine)",,"",0,"normal",65,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Iso-Lateral High Row (Machine)",,"",1,"normal",65,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Iso-Lateral High Row (Machine)",,"",2,"normal",65,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Pullover (Dumbbell)",,"",0,"normal",24,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Pullover (Dumbbell)",,"",1,"normal",24,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Pullover (Dumbbell)",,"",2,"normal",24,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Lateral Raise (Cable)",,"",0,"normal",5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Lateral Raise (Cable)",,"",2,"normal",5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shoulder Press (Machine Plates)",,"",0,"normal",35,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shoulder Press (Machine Plates)",,"",1,"normal",40,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Shoulder Press (Machine Plates)",,"",2,"normal",40,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Triceps Extension (Cable)",,"",0,"normal",6.25,8,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Triceps Extension (Cable)",,"",1,"normal",7.5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Triceps Extension (Cable)",,"",2,"normal",7.5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Bicep Curl (Cable)",,"",0,"normal",17.5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Bicep Curl (Cable)",,"",1,"normal",22.5,10,,,
"Allenamento pomeridiano 💪","9 Nov 2024, 13:49","9 Nov 2024, 14:55","","Bicep Curl (Cable)",,"",2,"normal",25,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Leg Press Horizontal (Machine)",,"",0,"normal",100,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Leg Press Horizontal (Machine)",,"",1,"normal",100,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Leg Press Horizontal (Machine)",,"",2,"normal",100,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Bulgarian Split Squat",,"",0,"normal",12,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Bulgarian Split Squat",,"",1,"normal",12,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Bulgarian Split Squat",,"",2,"normal",12,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Concentration Curl",,"",0,"normal",14,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Concentration Curl",,"",1,"normal",14,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Concentration Curl",,"",2,"normal",14,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Incline Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Incline Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Incline Curl (Dumbbell)",,"",2,"normal",14,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",12,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",12,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",12,12,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Cable Row - Bar Grip",,"",0,"normal",45,12,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Cable Row - Bar Grip",,"",1,"normal",50,12,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Seated Cable Row - Bar Grip",,"",2,"normal",50,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Cable Fly Crossovers",,"",0,"normal",10,12,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Cable Fly Crossovers",,"",1,"normal",12.5,10,,,
"Giorno 3: Total body","8 Nov 2024, 07:15","8 Nov 2024, 08:22","","Cable Fly Crossovers",,"",2,"normal",12.5,10,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bench Press (Barbell)",,"",0,"normal",70,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bench Press (Barbell)",,"",1,"normal",70,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bench Press (Barbell)",,"",2,"normal",70,5,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bench Press (Barbell)",,"",3,"normal",70,5,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Chest Fly (Dumbbell)",,"",0,"normal",32,10,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Chest Fly (Dumbbell)",,"",1,"normal",35,10,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Chest Fly (Dumbbell)",,"",2,"normal",35,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Dumbbell Row",,"",0,"normal",17.5,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Dumbbell Row",,"",1,"normal",17.5,12,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Dumbbell Row",,"",2,"normal",17.5,10,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Lat Pulldown (Cable)",,"",1,"normal",50,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Lat Pulldown (Cable)",,"",2,"normal",55,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bicep Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bicep Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","7 Nov 2024, 07:22","7 Nov 2024, 08:13","","Bicep Curl (Dumbbell)",,"",2,"normal",14,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Squat (Barbell)",,"",0,"normal",60,6,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Squat (Barbell)",,"",1,"normal",60,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Squat (Barbell)",,"",2,"normal",60,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Leg Extension (Machine)",,"",0,"normal",65,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Leg Extension (Machine)",,"",1,"normal",70,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Leg Extension (Machine)",,"",2,"normal",70,5,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Lateral Raise (Dumbbell)",,"Pre infortunio colonna, 12kg per lato 8reps
Ora superserie con arnold",0,"normal",9,12,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Lateral Raise (Dumbbell)",,"Pre infortunio colonna, 12kg per lato 8reps
Ora superserie con arnold",1,"normal",9,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Lateral Raise (Dumbbell)",,"Pre infortunio colonna, 12kg per lato 8reps
Ora superserie con arnold",2,"normal",9,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Lateral Raise (Dumbbell)",,"Pre infortunio colonna, 12kg per lato 8reps
Ora superserie con arnold",3,"normal",9,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Arnold Press (Dumbbell)",,"Per infortunio colonna 17.5kg lato 8reps
Ora superserie con alzate laterali",0,"normal",9,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Arnold Press (Dumbbell)",,"Per infortunio colonna 17.5kg lato 8reps
Ora superserie con alzate laterali",1,"normal",9,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Arnold Press (Dumbbell)",,"Per infortunio colonna 17.5kg lato 8reps
Ora superserie con alzate laterali",2,"normal",9,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Triceps Pushdown",,"",0,"normal",30,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Triceps Pushdown",,"",1,"normal",35,6,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Triceps Pushdown",,"",2,"normal",35,8,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",5,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",5,10,,,
"Giorno 2: Gambe, spalle e tricipiti","6 Nov 2024, 07:57","6 Nov 2024, 08:50","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",5,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bench Press (Barbell)",,"",0,"normal",70,6,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bench Press (Barbell)",,"",1,"normal",70,6,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bench Press (Barbell)",,"",2,"normal",70,7,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bench Press (Barbell)",,"",3,"normal",70,7,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chin Up",,"",0,"normal",,10,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chin Up",,"",1,"normal",,8,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chin Up",,"",2,"normal",,6,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Incline Bench Press (Dumbbell)",,"",0,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Incline Bench Press (Dumbbell)",,"",1,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Incline Bench Press (Dumbbell)",,"",2,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Lat Pulldown (Cable)",,"",0,"normal",45,8,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Lat Pulldown (Cable)",,"",1,"normal",45,8,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Lat Pulldown (Cable)",,"",2,"normal",45,10,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Dumbbell Row",,"",0,"normal",17.5,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Dumbbell Row",,"",1,"normal",17.5,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Dumbbell Row",,"",2,"normal",17.5,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chest Fly (Dumbbell)",,"",0,"normal",28,14,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chest Fly (Dumbbell)",,"",1,"normal",28,14,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Chest Fly (Dumbbell)",,"",2,"normal",35,12,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bicep Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bicep Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 1: Petto, dorso e bicipiti","31 Oct 2024, 07:16","31 Oct 2024, 08:24","","Bicep Curl (Dumbbell)",,"",2,"normal",14,6,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Leg Press Horizontal (Machine)",,"",0,"normal",80,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Leg Press Horizontal (Machine)",,"",1,"normal",100,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Leg Press Horizontal (Machine)",,"",2,"normal",100,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Bulgarian Split Squat",,"",0,"normal",12,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Bulgarian Split Squat",,"",1,"normal",12,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Bulgarian Split Squat",,"",2,"normal",12,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Cable Row - Bar Grip",,"",0,"normal",40,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Cable Row - Bar Grip",,"",1,"normal",40,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Cable Row - Bar Grip",,"",2,"normal",40,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Cable Fly Crossovers",,"",0,"normal",10,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Cable Fly Crossovers",,"",1,"normal",15,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Cable Fly Crossovers",,"",2,"normal",15,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Front Raise (Dumbbell)",,"",0,"normal",10,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Front Raise (Dumbbell)",,"",1,"normal",6,10,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Front Raise (Dumbbell)",,"",2,"normal",6,10,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Concentration Curl",,"",0,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Concentration Curl",,"",1,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Concentration Curl",,"",2,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Concentration Curl",,"",3,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Incline Curl (Dumbbell)",,"",0,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Incline Curl (Dumbbell)",,"",1,"normal",14,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Seated Incline Curl (Dumbbell)",,"",2,"normal",44,8,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",10,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",10,12,,,
"Giorno 3: Total body","30 Oct 2024, 07:14","30 Oct 2024, 08:19","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",10,12,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Dip",,"",0,"normal",,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Dip",,"",1,"normal",,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Dip",,"",2,"normal",,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Squat (Barbell)",,"",0,"normal",50,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Squat (Barbell)",,"",1,"normal",50,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Squat (Barbell)",,"",2,"normal",60,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Leg Extension (Machine)",,"",0,"normal",45,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Leg Extension (Machine)",,"",1,"normal",55,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Leg Extension (Machine)",,"",2,"normal",65,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Arnold Press (Dumbbell)",,"",0,"normal",15,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Arnold Press (Dumbbell)",,"",1,"normal",15,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Arnold Press (Dumbbell)",,"",2,"normal",17.5,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Lateral Raise (Dumbbell)",,"",0,"normal",10,12,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Lateral Raise (Dumbbell)",,"",1,"normal",12,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Lateral Raise (Dumbbell)",,"",2,"normal",12,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Lateral Raise (Dumbbell)",,"",3,"normal",12,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Rear Delt Reverse Fly (Cable)",,"",0,"normal",2.5,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Rear Delt Reverse Fly (Cable)",,"",1,"normal",5,10,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Rear Delt Reverse Fly (Cable)",,"",2,"normal",5,12,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Pushdown",,"",0,"normal",30,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Pushdown",,"",1,"normal",30,8,,,
"Giorno 2: Gambe, spalle e tricipiti","29 Oct 2024, 12:48","29 Oct 2024, 13:47","","Triceps Pushdown",,"",2,"normal",30,8,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Bench Press (Barbell)",,"",0,"normal",70,4,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Bench Press (Barbell)",,"",1,"normal",70,5,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Bench Press (Barbell)",,"",2,"normal",70,6,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Bench Press (Barbell)",,"",3,"normal",70,6,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Incline Bench Press (Dumbbell)",,"",0,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Incline Bench Press (Dumbbell)",,"",1,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Incline Bench Press (Dumbbell)",,"",2,"normal",32,12,,,
"Giorno 1: Petto, dorso e bicipiti","18 Oct 2024, 08:17","18 Oct 2024, 08:45","Solo petto perché avevo dolore al dorso, ho fatto altro poi","Chest Fly (Dumbbell)",,"",0,"normal",28,12,,,
